Segment,Distance,OSM_Feature,Initial_recorded_Latitude,Initial_recorded_Longitude,Final_recorded_Latitude,Final_recorded_Longitude,TimeStamp_Begin,TimeStamp_End,TimeStart,TimeFinish,Charge_at_Begining,Charge_at_Final,TimeNeeded_in_Seconds,Primary,Primary_link,Secondary,Secondary_link,Tertiary,Tertiary_link,Trunk,Motorway,Motorway_link,Service,Residential,Track,Unknown,Unclassified,Charge_Consumed,Geometry
261,26.47330087338133,111039504,35.02413558959961,-85.29708099365234,35.02402877807617,-85.29682159423828,1572604103000.0,1572604126000.0,2019-11-01 05:28:23:000,2019-11-01 05:28:46:000,82.67017700617298,82.56406032921824,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10611667695474124,"LINESTRING (-85.2979709 35.0244837, -85.297589 35.0243819, -85.2975095 35.0243557, -85.2967092 35.024092)"
263,983.929618793857,51065734,35.023998260498054,-85.29673767089844,35.02042007446289,-85.28687286376953,1572604127000.0,1572604212000.0,2019-11-01 05:28:47:000,2019-11-01 05:30:12:000,82.54811542181079,82.29167408436228,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25644133744850706,"LINESTRING (-85.2967092 35.024092, -85.29480239999999 35.0233934, -85.293657 35.022974, -85.292449 35.0225159, -85.2917582 35.0222539, -85.2907287 35.0218831, -85.2897135 35.0215259, -85.28871030000001 35.0211786, -85.2882662 35.0210183, -85.2881479 35.0209756, -85.2873757 35.020708, -85.28721849999999 35.0206536, -85.2867194 35.0204913)"
265,290.75439180192296,139746608,35.020401000976555,-85.2868423461914,35.019386291503906,-85.28390502929688,1572604213000.0,1572604240000.0,2019-11-01 05:30:13:000,2019-11-01 05:30:40:000,82.27902634773677,82.09063808641987,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18838826131690206,"LINESTRING (-85.2867194 35.0204913, -85.28621440000001 35.0203239, -85.2854232 35.0200255, -85.28532869999999 35.0199924, -85.284577 35.0197293, -85.2837401 35.0194343)"
267,0.0,215429502,35.019336700439446,-85.28378295898438,35.019336700439446,-85.28378295898438,1572604241000.0,1572604241000.0,2019-11-01 05:30:41:000,2019-11-01 05:30:41:000,82.08480697530877,82.08480697530877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"LINESTRING (-85.2800979 35.0260897, -85.2801564 35.0260248, -85.2806037 35.0251848, -85.2810908 35.0242908, -85.2811753 35.0241425, -85.2815691 35.0234161, -85.2821903 35.022303, -85.2826519 35.0214483, -85.283198 35.0204117, -85.2837401 35.0194343)"
269,375.5735171840146,139746604,35.01929473876953,-85.28366088867188,35.017921447753906,-85.27989959716797,1572604242000.0,1572604326000.0,2019-11-01 05:30:42:000,2019-11-01 05:32:06:000,82.0777728395063,81.96239899176967,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1153738477366204,"LINESTRING (-85.2837401 35.0194343, -85.28081589999999 35.0183508, -85.2796881 35.0179309, -85.2771556 35.0170075, -85.2766625 35.0168316, -85.276169 35.0166531, -85.2755971 35.0164541, -85.2747906 35.01617, -85.27415480000001 35.0159535, -85.27382969999999 35.0158341, -85.2737092 35.0157741, -85.27359389999999 35.0156929)"
271,0.8220208384021389,19515373,35.017921447753906,-85.27989959716797,35.017915725708015,-85.27989387512206,1572604327000.0,1572604333000.0,2019-11-01 05:32:07:000,2019-11-01 05:32:13:000,81.96063806584375,81.9510307921812,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.009607273662552984,"LINESTRING (-85.2796881 35.0179309, -85.2801199 35.0171284, -85.2807861 35.0158593, -85.2809336 35.015618, -85.2810796 35.0153502, -85.28140380000001 35.0147362, -85.28159669999999 35.0143709, -85.281757 35.0140731, -85.2819947 35.0136316, -85.2821127 35.0134124, -85.2823053 35.0130547, -85.28240049999999 35.012878, -85.2825004 35.0126923, -85.2826912 35.012338, -85.2828056 35.0121255, -85.2830436 35.0116835, -85.2832126 35.0113696, -85.2835879 35.0106599, -85.2837938 35.0102724, -85.2840831 35.0097249, -85.2845248 35.0088806, -85.2849379 35.0081014, -85.284959 35.0080227, -85.2849848 35.0079403, -85.2855727 35.0067972, -85.28582280000001 35.0063392, -85.28627590000001 35.0055012, -85.2866635 35.0047767, -85.2866829 35.0046533, -85.2866841 35.004523, -85.28732979999999 35.0033382, -85.28745600000001 35.003074, -85.2879624 35.0021621, -85.2887255 35.0007347, -85.2895674 34.9991808, -85.29020389999999 34.9979697, -85.29025660000001 34.9979613)"
273,0.0,139746604,35.01791000366211,-85.27988815307617,35.01791000366211,-85.27988815307617,1572604334000.0,1572604334000.0,2019-11-01 05:32:14:000,2019-11-01 05:32:14:000,81.94719912551453,81.94719912551453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2837401 35.0194343, -85.28081589999999 35.0183508, -85.2796881 35.0179309, -85.2771556 35.0170075, -85.2766625 35.0168316, -85.276169 35.0166531, -85.2755971 35.0164541, -85.2747906 35.01617, -85.27415480000001 35.0159535, -85.27382969999999 35.0158341, -85.2737092 35.0157741, -85.27359389999999 35.0156929)"
275,0.0,19515373,35.017904281616204,-85.27988243103026,35.017904281616204,-85.27988243103026,1572604335000.0,1572604335000.0,2019-11-01 05:32:15:000,2019-11-01 05:32:15:000,81.94010716049395,81.94010716049395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2796881 35.0179309, -85.2801199 35.0171284, -85.2807861 35.0158593, -85.2809336 35.015618, -85.2810796 35.0153502, -85.28140380000001 35.0147362, -85.28159669999999 35.0143709, -85.281757 35.0140731, -85.2819947 35.0136316, -85.2821127 35.0134124, -85.2823053 35.0130547, -85.28240049999999 35.012878, -85.2825004 35.0126923, -85.2826912 35.012338, -85.2828056 35.0121255, -85.2830436 35.0116835, -85.2832126 35.0113696, -85.2835879 35.0106599, -85.2837938 35.0102724, -85.2840831 35.0097249, -85.2845248 35.0088806, -85.2849379 35.0081014, -85.284959 35.0080227, -85.2849848 35.0079403, -85.2855727 35.0067972, -85.28582280000001 35.0063392, -85.28627590000001 35.0055012, -85.2866635 35.0047767, -85.2866829 35.0046533, -85.2866841 35.004523, -85.28732979999999 35.0033382, -85.28745600000001 35.003074, -85.2879624 35.0021621, -85.2887255 35.0007347, -85.2895674 34.9991808, -85.29020389999999 34.9979697, -85.29025660000001 34.9979613)"
277,0.0,139746604,35.017898559570305,-85.27987670898438,35.017898559570305,-85.27987670898438,1572604336000.0,1572604336000.0,2019-11-01 05:32:16:000,2019-11-01 05:32:16:000,81.93557545267502,81.93557545267502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.2837401 35.0194343, -85.28081589999999 35.0183508, -85.2796881 35.0179309, -85.2771556 35.0170075, -85.2766625 35.0168316, -85.276169 35.0166531, -85.2755971 35.0164541, -85.2747906 35.01617, -85.27415480000001 35.0159535, -85.27382969999999 35.0158341, -85.2737092 35.0157741, -85.27359389999999 35.0156929)"
279,1892.410638508758,19515373,35.017894744873054,-85.27985382080078,35.00219345092773,-85.28795623779297,1572604337000.0,1572604564000.0,2019-11-01 05:32:17:000,2019-11-01 05:36:04:000,81.92953492798368,81.23964654321,227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6898883847736812,"LINESTRING (-85.2796881 35.0179309, -85.2801199 35.0171284, -85.2807861 35.0158593, -85.2809336 35.015618, -85.2810796 35.0153502, -85.28140380000001 35.0147362, -85.28159669999999 35.0143709, -85.281757 35.0140731, -85.2819947 35.0136316, -85.2821127 35.0134124, -85.2823053 35.0130547, -85.28240049999999 35.012878, -85.2825004 35.0126923, -85.2826912 35.012338, -85.2828056 35.0121255, -85.2830436 35.0116835, -85.2832126 35.0113696, -85.2835879 35.0106599, -85.2837938 35.0102724, -85.2840831 35.0097249, -85.2845248 35.0088806, -85.2849379 35.0081014, -85.284959 35.0080227, -85.2849848 35.0079403, -85.2855727 35.0067972, -85.28582280000001 35.0063392, -85.28627590000001 35.0055012, -85.2866635 35.0047767, -85.2866829 35.0046533, -85.2866841 35.004523, -85.28732979999999 35.0033382, -85.28745600000001 35.003074, -85.2879624 35.0021621, -85.2887255 35.0007347, -85.2895674 34.9991808, -85.29020389999999 34.9979697, -85.29025660000001 34.9979613)"
281,99.23301919592835,19498564,35.002151489257805,-85.28793334960938,35.001758575439446,-85.28695678710938,1572604565000.0,1572604585000.0,2019-11-01 05:36:05:000,2019-11-01 05:36:25:000,81.2329383539096,81.18889168724294,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04404666666665946,"LINESTRING (-85.297696 35.0019533, -85.2961401 35.0021593, -85.2948962 35.0023331, -85.2947657 35.0023535, -85.29364700000001 35.0024833, -85.29241380000001 35.0026423, -85.2912274 35.0028125, -85.2906163 35.0028996, -85.29016350000001 35.0029642, -85.289068 35.0025716, -85.2879624 35.0021621, -85.28686639999999 35.0017538, -85.28576990000001 35.0013462, -85.28463739999999 35.0009183)"
283,159.00814694565383,129900068,35.00172805786133,-85.28694915771484,35.00040817260742,-85.28762817382812,1572604586000.0,1572604611000.0,2019-11-01 05:36:26:000,2019-11-01 05:36:51:000,81.17811497942402,81.14041797325117,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03769700617284855,"LINESTRING (-85.2855363 35.0042207, -85.2862401 35.002937, -85.28686639999999 35.0017538, -85.287626 35.0003347, -85.28846129999999 34.9987931, -85.28913009999999 34.9975702, -85.2896286 34.9966238)"
285,326.2801096086415,136758343,35.00039291381836,-85.28764343261719,35.00156021118164,-85.29092407226562,1572604612000.0,1572604658000.0,2019-11-01 05:36:52:000,2019-11-01 05:37:38:000,81.1332805246915,80.93487962962979,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19840089506170955,"LINESTRING (-85.29097230000001 35.0015559, -85.28984389999999 35.001138, -85.2887255 35.0007347, -85.287626 35.0003347, -85.2865273 34.9999259, -85.2854449 34.9995383)"
287,94.99248847447805,19499250,35.001571655273445,-85.29102325439453,35.001449584960945,-85.29205322265625,1572604659000.0,1572604677000.0,2019-11-01 05:37:39:000,2019-11-01 05:37:57:000,80.93188828189315,80.98413460905363,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.05224632716047495,"LINESTRING (-85.298292 35.000885, -85.29795540000001 35.0007749, -85.29768249999999 35.0007338, -85.2974219 35.0007171, -85.2971043 35.000746, -85.29595860000001 35.0008972, -85.29463370000001 35.0010694, -85.2933891 35.0012271, -85.29216 35.001389, -85.29097230000001 35.0015559)"
289,1544.5367834178119,51822286,35.00144577026367,-85.29207611083984,34.98778533935547,-85.28881072998047,1572604678000.0,1572604875000.0,2019-11-01 05:37:58:000,2019-11-01 05:41:15:000,80.97840884773677,80.3049957921812,197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6734130555555708,"LINESTRING (-85.2931251 35.0167027, -85.2930401 35.0163291, -85.293038 35.0161729, -85.2930546 35.0160523, -85.2930774 35.0159369, -85.2931251 35.0157789, -85.2935111 35.0150882, -85.29427800000001 35.0136932, -85.2943803 35.0134656, -85.2944292 35.0133054, -85.29444030000001 35.0131671, -85.2944492 35.0129686, -85.2943308 35.0123533, -85.2939095 35.0101945, -85.29363549999999 35.0088171, -85.2933871 35.0075977, -85.293069 35.0059711, -85.2929108 35.0051534, -85.29266389999999 35.0039014, -85.29241380000001 35.0026423, -85.29216 35.001389, -85.2919114 35.000142, -85.2916697 34.9989112, -85.29142450000001 34.9976587, -85.29117770000001 34.9964143, -85.29092919999999 34.9951699, -85.29084229999999 34.9947444, -85.2904806 34.9928841, -85.2904281 34.9926282, -85.290407 34.9925134, -85.2903093 34.9919804, -85.29023189999999 34.9915797, -85.2900777 34.9908009, -85.2898576 34.9897328, -85.289795 34.9895897, -85.289711 34.9894219, -85.28855350000001 34.9876436)"
291,6.158011838269813,19510254,34.987781524658196,-85.28881072998047,34.987735748291016,-85.28877258300781,1572604876000.0,1572604883000.0,2019-11-01 05:41:16:000,2019-11-01 05:41:23:000,80.30221968107008,80.2808731995886,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02134648148148699,"LINESTRING (-85.29460899999999 34.9875451, -85.2929436 34.9875762, -85.2912893 34.9876125, -85.2896396 34.9876423, -85.28889909999999 34.9876531, -85.28877749999999 34.9876423, -85.28855350000001 34.9876436, -85.28835239999999 34.9876521, -85.28682120000001 34.9875581, -85.2857492 34.9874983, -85.284598 34.9875113, -85.2834467 34.98751)"
293,7.228108519858294,19505835,34.987716674804695,-85.28876495361328,34.98765182495117,-85.28877258300781,1572604884000.0,1572604888000.0,2019-11-01 05:41:24:000,2019-11-01 05:41:28:000,80.28087847736639,80.27611868312769,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004759794238694326,"LINESTRING (-85.291729 34.9904678, -85.2916791 34.9903358, -85.2916333 34.9902733, -85.29148619999999 34.990184, -85.2913598 34.990101, -85.290373 34.9893664, -85.2899725 34.9890513, -85.2896543 34.9887089, -85.2895118 34.9885208, -85.28933290000001 34.988286, -85.28889909999999 34.9876531, -85.288371 34.9868171, -85.2882501 34.9865318, -85.2881695 34.9863081, -85.28812139999999 34.9861494, -85.28808220000001 34.9859476, -85.2880213 34.9854329, -85.2880253 34.9850326, -85.2880253 34.9847975)"
295,0.0,19510254,34.98764343261719,-85.28877563476563,34.98764343261719,-85.28877563476563,1572604889000.0,1572604889000.0,2019-11-01 05:41:29:000,2019-11-01 05:41:29:000,80.27264590534992,80.27264590534992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"LINESTRING (-85.29460899999999 34.9875451, -85.2929436 34.9875762, -85.2912893 34.9876125, -85.2896396 34.9876423, -85.28889909999999 34.9876531, -85.28877749999999 34.9876423, -85.28855350000001 34.9876436, -85.28835239999999 34.9876521, -85.28682120000001 34.9875581, -85.2857492 34.9874983, -85.284598 34.9875113, -85.2834467 34.98751)"
297,322.11288153133256,19505835,34.9876350402832,-85.28877868652344,34.98478317260742,-85.28811645507812,1572604890000.0,1572604931000.0,2019-11-01 05:41:30:000,2019-11-01 05:42:11:000,80.2682317489713,80.05567659465035,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2125551543209525,"LINESTRING (-85.291729 34.9904678, -85.2916791 34.9903358, -85.2916333 34.9902733, -85.29148619999999 34.990184, -85.2913598 34.990101, -85.290373 34.9893664, -85.2899725 34.9890513, -85.2896543 34.9887089, -85.2895118 34.9885208, -85.28933290000001 34.988286, -85.28889909999999 34.9876531, -85.288371 34.9868171, -85.2882501 34.9865318, -85.2881695 34.9863081, -85.28812139999999 34.9861494, -85.28808220000001 34.9859476, -85.2880213 34.9854329, -85.2880253 34.9850326, -85.2880253 34.9847975)"
299,75.33346398374539,9520016,34.984691619873054,-85.28813171386719,34.98401260375977,-85.28812408447266,1572604932000.0,1572604956000.0,2019-11-01 05:42:12:000,2019-11-01 05:42:36:000,80.05684223251042,80.03516685185198,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.021675380658436442,"LINESTRING (-85.2880253 34.9847975, -85.28804359999999 34.9846499, -85.28826599999999 34.9840976, -85.288742 34.982779)"
301,40.919131287840365,9518396,34.98409652709961,-85.28681182861328,34.98446273803711,-85.28675842285156,1572604972000.0,1572604979000.0,2019-11-01 05:42:52:000,2019-11-01 05:42:59:000,79.959245915638,79.89018207818944,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06906383744855303,"LINESTRING (-85.2869008 34.9847047, -85.2866756 34.9841709, -85.2864508 34.9835818, -85.2863699 34.9834633)"
303,371.0598700722488,163358170,34.984542846679695,-85.28679656982422,34.987594604492195,-85.28845977783203,1572604980000.0,1572605010000.0,2019-11-01 05:43:00:000,2019-11-01 05:43:30:000,79.88116874485611,79.77870527777792,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10246346707819498,"LINESTRING (-85.28855350000001 34.9876436, -85.2880475 34.9868602, -85.2877311 34.9863813, -85.2873429 34.9857685, -85.2872443 34.985581, -85.28704980000001 34.9850917, -85.2869008 34.9847047)"
305,1413.9138291325214,51822286,34.987701416015625,-85.28852081298828,35.00014877319336,-85.2918472290039,1572605011000.0,1572605162000.0,2019-11-01 05:43:31:000,2019-11-01 05:46:02:000,79.77284549382729,79.45822301440344,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3146224794238464,"LINESTRING (-85.2931251 35.0167027, -85.2930401 35.0163291, -85.293038 35.0161729, -85.2930546 35.0160523, -85.2930774 35.0159369, -85.2931251 35.0157789, -85.2935111 35.0150882, -85.29427800000001 35.0136932, -85.2943803 35.0134656, -85.2944292 35.0133054, -85.29444030000001 35.0131671, -85.2944492 35.0129686, -85.2943308 35.0123533, -85.2939095 35.0101945, -85.29363549999999 35.0088171, -85.2933871 35.0075977, -85.293069 35.0059711, -85.2929108 35.0051534, -85.29266389999999 35.0039014, -85.29241380000001 35.0026423, -85.29216 35.001389, -85.2919114 35.000142, -85.2916697 34.9989112, -85.29142450000001 34.9976587, -85.29117770000001 34.9964143, -85.29092919999999 34.9951699, -85.29084229999999 34.9947444, -85.2904806 34.9928841, -85.2904281 34.9926282, -85.290407 34.9925134, -85.2903093 34.9919804, -85.29023189999999 34.9915797, -85.2900777 34.9908009, -85.2898576 34.9897328, -85.289795 34.9895897, -85.289711 34.9894219, -85.28855350000001 34.9876436)"
307,143.4267230873068,129900062,35.00019073486328,-85.29183959960938,35.00040817260742,-85.29029083251953,1572605163000.0,1572605197000.0,2019-11-01 05:46:03:000,2019-11-01 05:46:37:000,79.45805876543223,79.33248002057627,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12557874485595732,"LINESTRING (-85.2940127 34.9998531, -85.29313139999999 34.9999759, -85.2919114 35.000142, -85.29072050000001 35.0003116, -85.29022639999999 35.0003738)"
309,74.19046341061159,173860917,35.000450134277344,-85.29022979736328,35.001033782958984,-85.28983306884766,1572605198000.0,1572605214000.0,2019-11-01 05:46:38:000,2019-11-01 05:46:54:000,79.32623796296309,79.33786585390959,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.01162789094649952,"LINESTRING (-85.2859667 35.0083901, -85.28640470000001 35.0075452, -85.2868489 35.006721, -85.2872982 35.0058739, -85.28774199999999 35.0050438, -85.28844119999999 35.0037448, -85.289068 35.0025716, -85.28984389999999 35.001138, -85.29022639999999 35.0003738)"
311,0.0,136758343,35.001033782958984,-85.28982543945312,35.001033782958984,-85.28982543945312,1572605215000.0,1572605215000.0,2019-11-01 05:46:55:000,2019-11-01 05:46:55:000,79.33512668724292,79.33512668724292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"LINESTRING (-85.29097230000001 35.0015559, -85.28984389999999 35.001138, -85.2887255 35.0007347, -85.287626 35.0003347, -85.2865273 34.9999259, -85.2854449 34.9995383)"
313,0.0,173860917,35.00104141235352,-85.28982035319011,35.00104141235352,-85.28982035319011,1572605216000.0,1572605216000.0,2019-11-01 05:46:56:000,2019-11-01 05:46:56:000,79.33119474279847,79.33119474279847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"LINESTRING (-85.2859667 35.0083901, -85.28640470000001 35.0075452, -85.2868489 35.006721, -85.2872982 35.0058739, -85.28774199999999 35.0050438, -85.28844119999999 35.0037448, -85.289068 35.0025716, -85.28984389999999 35.001138, -85.29022639999999 35.0003738)"
315,210.13804598806985,136758343,35.001049041748054,-85.28981526692708,35.00037002563477,-85.28766632080078,1572605217000.0,1572605250000.0,2019-11-01 05:46:57:000,2019-11-01 05:47:30:000,79.32485981481494,79.17974459876554,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1451152160494047,"LINESTRING (-85.29097230000001 35.0015559, -85.28984389999999 35.001138, -85.2887255 35.0007347, -85.287626 35.0003347, -85.2865273 34.9999259, -85.2854449 34.9995383)"
317,158.47034814902474,129900068,35.000377655029304,-85.28761291503906,35.001697540283196,-85.28694915771484,1572605251000.0,1572605274000.0,2019-11-01 05:47:31:000,2019-11-01 05:47:54:000,79.17182700617295,79.12032756172852,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05149944444443122,"LINESTRING (-85.2855363 35.0042207, -85.2862401 35.002937, -85.28686639999999 35.0017538, -85.287626 35.0003347, -85.28846129999999 34.9987931, -85.28913009999999 34.9975702, -85.2896286 34.9966238)"
319,94.45108489541585,19498564,35.001731872558594,-85.2869873046875,35.002151489257805,-85.28788757324219,1572605275000.0,1572605292000.0,2019-11-01 05:47:55:000,2019-11-01 05:48:12:000,79.10985431069972,79.1035169958849,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006337314814814477,"LINESTRING (-85.297696 35.0019533, -85.2961401 35.0021593, -85.2948962 35.0023331, -85.2947657 35.0023535, -85.29364700000001 35.0024833, -85.29241380000001 35.0026423, -85.2912274 35.0028125, -85.2906163 35.0028996, -85.29016350000001 35.0029642, -85.289068 35.0025716, -85.2879624 35.0021621, -85.28686639999999 35.0017538, -85.28576990000001 35.0013462, -85.28463739999999 35.0009183)"
321,1899.21531277024,19515373,35.00215530395508,-85.28789138793945,35.01788711547852,-85.2796859741211,1572605293000.0,1572605584000.0,2019-11-01 05:48:13:000,2019-11-01 05:53:04:000,79.09801270576145,78.29251600823056,291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8054966975308844,"LINESTRING (-85.2796881 35.0179309, -85.2801199 35.0171284, -85.2807861 35.0158593, -85.2809336 35.015618, -85.2810796 35.0153502, -85.28140380000001 35.0147362, -85.28159669999999 35.0143709, -85.281757 35.0140731, -85.2819947 35.0136316, -85.2821127 35.0134124, -85.2823053 35.0130547, -85.28240049999999 35.012878, -85.2825004 35.0126923, -85.2826912 35.012338, -85.2828056 35.0121255, -85.2830436 35.0116835, -85.2832126 35.0113696, -85.2835879 35.0106599, -85.2837938 35.0102724, -85.2840831 35.0097249, -85.2845248 35.0088806, -85.2849379 35.0081014, -85.284959 35.0080227, -85.2849848 35.0079403, -85.2855727 35.0067972, -85.28582280000001 35.0063392, -85.28627590000001 35.0055012, -85.2866635 35.0047767, -85.2866829 35.0046533, -85.2866841 35.004523, -85.28732979999999 35.0033382, -85.28745600000001 35.003074, -85.2879624 35.0021621, -85.2887255 35.0007347, -85.2895674 34.9991808, -85.29020389999999 34.9979697, -85.29025660000001 34.9979613)"
