Sample,OSM_Feature,Distance,Initial_recorded_Latitude,Initial_recorded_Longitude,Final_recorded_Latitude,Final_recorded_Longitude,TimeStamp_Begin,TimeStamp_End,TimeStart,TimeFinish,Energy_at_Begining,Energy_at_Final,TimeNeeded_in_Seconds,Primary,Primary_link,Secondary,Secondary_link,Tertiary,Tertiary_link,Trunk,Motorway,Motorway_link,Service,Residential,Track,Unknown,Unclassified,Energy_Consumed
3508,45274030,14.55309514675261,35.031349182128906,-85.26284790039062,35.03131103515625,-85.2626953125,1572963868000.0,1572963869000.0,2019-11-05 08:24:28:000,2019-11-05 08:24:29:000,54.7291710468106,54.71787382458837,1,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.011297222222232506
3509,45274030,111.14482488322341,35.03131103515625,-85.2626953125,35.03102493286133,-85.26154327392578,1572963869000.0,1572963876000.0,2019-11-05 08:24:29:000,2019-11-05 08:24:36:000,54.71787382458837,54.611058762859976,7,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1068150617283905
3510,51067021,15.621312270371936,35.03102493286133,-85.26154327392578,35.030975341796875,-85.26138305664062,1572963876000.0,1572963877000.0,2019-11-05 08:24:36:000,2019-11-05 08:24:37:000,54.611058762859976,54.59477774434146,1,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.016281018518519375
3511,51067021,264.1634745564098,35.030975341796875,-85.26138305664062,35.029918670654304,-85.25879669189453,1572963877000.0,1572963895000.0,2019-11-05 08:24:37:000,2019-11-05 08:24:55:000,54.59477774434146,54.28032897890936,18,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3144487654320969
3512,45274425,14.55082166153126,35.029918670654304,-85.25879669189453,35.029842376708984,-85.2586669921875,1572963895000.0,1572963896000.0,2019-11-05 08:24:55:000,2019-11-05 08:24:56:000,54.28032897890936,54.26282552211924,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.017503456790116445
3513,45274425,291.94074176870134,35.029842376708984,-85.2586669921875,35.02831268310547,-85.25606536865234,1572963896000.0,1572963918000.0,2019-11-05 08:24:56:000,2019-11-05 08:25:18:000,54.26282552211924,53.9988238451645,22,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2640016769547415
3514,19506831,28.501141653170155,35.02831268310547,-85.25606536865234,35.028152465820305,-85.25582122802734,1572963918000.0,1572963920000.0,2019-11-05 08:25:18:000,2019-11-05 08:25:20:000,53.9988238451645,53.98734517232497,2,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01147867283953019
3517,19506831,79.63549184268034,35.028152465820305,-85.25582122802734,35.02771759033203,-85.255126953125,1572963920000.0,1572963926000.0,2019-11-05 08:25:20:000,2019-11-05 08:25:26:000,53.98734517232497,53.97309597479412,6,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.014249197530851632
3518,51067015,14.309046529762607,35.02771759033203,-85.255126953125,35.027645111083984,-85.25499725341797,1572963926000.0,1572963927000.0,2019-11-05 08:25:26:000,2019-11-05 08:25:27:000,53.97309597479412,53.970247620884656,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0028483539094636967
3519,51067015,2890.9532654354643,35.027645111083984,-85.25499725341797,35.01348876953125,-85.22970581054688,1572963927000.0,1572964159000.0,2019-11-05 08:25:27:000,2019-11-05 08:29:19:000,53.970247620884656,54.00041457818917,232,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.030166957304516018
3520,51067015,0.0,35.01348876953125,-85.22970581054688,35.01348876953125,-85.22970581054688,1572964159000.0,1572964165000.0,2019-11-05 08:29:19:000,2019-11-05 08:29:25:000,54.00041457818917,53.99259597736614,6,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.007818600823028987
3523,51067015,137.47796151825244,35.01348876953125,-85.22970581054688,35.01297378540039,-85.22843933105469,1572964165000.0,1572964207000.0,2019-11-05 08:29:25:000,2019-11-05 08:30:07:000,53.99259597736614,53.886951800411424,42,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10564417695471916
3524,120254789,0.0,35.01297378540039,-85.22843933105469,35.01297378540039,-85.22843933105469,1572964207000.0,1572964208000.0,2019-11-05 08:30:07:000,2019-11-05 08:30:08:000,53.886951800411424,53.88613809670772,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0008137037037059258
3525,120254789,1354.0015368235033,35.01297378540039,-85.22843933105469,35.01129531860352,-85.21470642089844,1572964208000.0,1572964369000.0,2019-11-05 08:30:08:000,2019-11-05 08:32:49:000,53.88613809670772,53.47654061728387,161,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4095974794238515
3526,624642585,12.910843026023354,35.01129531860352,-85.21470642089844,35.011219024658196,-85.214599609375,1572964369000.0,1572964371000.0,2019-11-05 08:32:49:000,2019-11-05 08:32:51:000,53.47654061728387,53.46122396090527,2,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.015316656378594471
3529,624642585,7.240285147541269,35.011219024658196,-85.214599609375,35.01116180419922,-85.21456146240234,1572964371000.0,1572964372000.0,2019-11-05 08:32:51:000,2019-11-05 08:32:52:000,53.46122396090527,53.44903877572008,1,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01218518518518863
3530,19507276,7.898976451436693,35.01116180419922,-85.21456146240234,35.011093139648445,-85.21453857421875,1572964372000.0,1572964373000.0,2019-11-05 08:32:52:000,2019-11-05 08:32:53:000,53.44903877572008,53.44129195473242,1,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00774682098766277
3531,19507276,624.0734589385428,35.011093139648445,-85.21453857421875,35.00640106201172,-85.21119689941406,1572964373000.0,1572964474000.0,2019-11-05 08:32:53:000,2019-11-05 08:34:34:000,53.44129195473242,53.22791694444434,101,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.21337501028808248
3532,19487428,6.932393967094091,35.00640106201172,-85.21119689941406,35.00634384155273,-85.21116638183594,1572964474000.0,1572964475000.0,2019-11-05 08:34:34:000,2019-11-05 08:34:35:000,53.22791694444434,53.2240470781892,1,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.003869866255136856
3533,19487428,149.9903809195479,35.00634384155273,-85.21116638183594,35.006317138671875,-85.20955657958984,1572964475000.0,1572964490000.0,2019-11-05 08:34:35:000,2019-11-05 08:34:50:000,53.2240470781892,53.0631392489711,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.16090782921810387
3534,51792643,14.157963405989086,35.006317138671875,-85.20955657958984,35.00634002685547,-85.20940399169922,1572964490000.0,1572964491000.0,2019-11-05 08:34:50:000,2019-11-05 08:34:51:000,53.0631392489711,53.05413465020567,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.00900459876542925
3535,51792643,27.71197538428037,35.00634002685547,-85.20940399169922,35.00638961791992,-85.2091064453125,1572964491000.0,1572964493000.0,2019-11-05 08:34:51:000,2019-11-05 08:34:53:000,53.05413465020567,53.03984888888882,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.014285761316848776
3536,19487428,14.333961094377804,35.00638961791992,-85.2091064453125,35.006420135498054,-85.20895385742188,1572964493000.0,1572964494000.0,2019-11-05 08:34:53:000,2019-11-05 08:34:54:000,53.03984888888882,53.030304691357934,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.009544197530885869
3537,19487428,42.633761734977305,35.006420135498054,-85.20895385742188,35.00649642944336,-85.20849609375,1572964494000.0,1572964497000.0,2019-11-05 08:34:54:000,2019-11-05 08:34:57:000,53.030304691357934,53.00619793209867,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.024106759259261423
3538,81459169,13.559515742188044,35.00649642944336,-85.20849609375,35.00652313232422,-85.2083511352539,1572964497000.0,1572964498000.0,2019-11-05 08:34:57:000,2019-11-05 08:34:58:000,53.00619793209867,53.00192346707809,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.5,0,0,0.0,0.0042744650205790435
3539,81459169,27.71191610560636,35.00652313232422,-85.2083511352539,35.00657272338867,-85.20805358886719,1572964498000.0,1572964500000.0,2019-11-05 08:34:58:000,2019-11-05 08:35:00:000,53.00192346707809,52.99559235596698,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.006331111111116172
3540,19487428,14.239910343284494,35.00657272338867,-85.20805358886719,35.00659942626953,-85.20790100097656,1572964500000.0,1572964501000.0,2019-11-05 08:35:00:000,2019-11-05 08:35:01:000,52.99559235596698,52.99249680041144,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.5,0,0,0.0,0.00309555555553942
3541,19487428,39.99918227055677,35.00659942626953,-85.20790100097656,35.00667953491211,-85.20747375488281,1572964501000.0,1572964504000.0,2019-11-05 08:35:01:000,2019-11-05 08:35:04:000,52.99249680041144,53.01969389917686,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-0.02719709876541998
3542,81459169,13.400046301192756,35.00667953491211,-85.20747375488281,35.006698608398445,-85.20732879638672,1572964504000.0,1572964505000.0,2019-11-05 08:35:04:000,2019-11-05 08:35:05:000,53.01969389917686,53.02980349794228,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.5,0,0,0.0,-0.010109598765424721
3543,81459169,23.862763342981214,35.006698608398445,-85.20732879638672,35.006725311279304,-85.20706939697266,1572964505000.0,1572964507000.0,2019-11-05 08:35:05:000,2019-11-05 08:35:07:000,53.02980349794228,53.046930524691255,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,-0.01712702674897315
3544,19487428,10.523116769781724,35.006725311279304,-85.20706939697266,35.00673675537109,-85.20695495605469,1572964507000.0,1572964508000.0,2019-11-05 08:35:07:000,2019-11-05 08:35:08:000,53.046930524691255,53.04670972222214,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.5,0,0,0.0,0.00022080246911571064
3545,19487428,47.100383893106354,35.00673675537109,-85.20695495605469,35.00680160522461,-85.2065658569336,1572964508000.0,1572964513000.0,2019-11-05 08:35:08:000,2019-11-05 08:35:13:000,53.04670972222214,53.06964935185176,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-0.02293962962961871
3546,624639598,5.587376964043281,35.00680160522461,-85.2065658569336,35.006805419921875,-85.20650482177734,1572964513000.0,1572964514000.0,2019-11-05 08:35:13:000,2019-11-05 08:35:14:000,53.06964935185176,53.07117844650196,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,-0.001529094650202012
3547,624639598,4.288969271665786,35.006805419921875,-85.20650482177734,35.00684356689453,-85.20651245117188,1572964514000.0,1572964523000.0,2019-11-05 08:35:14:000,2019-11-05 08:35:23:000,53.07117844650196,53.05956474279826,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.011613703703702072
3548,624639598,0.0,35.00684356689453,-85.20651245117188,35.00684356689453,-85.20651245117188,1572964523000.0,1572964526000.0,2019-11-05 08:35:23:000,2019-11-05 08:35:26:000,53.05956474279826,53.056172767489606,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.003391975308652207
3551,624639598,4.190530764831642,35.00684356689453,-85.20651245117188,35.006840705871575,-85.20655822753906,1572964526000.0,1572964530000.0,2019-11-05 08:35:26:000,2019-11-05 08:35:30:000,53.056172767489606,53.03945734567893,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.016715421810673092
3552,624639598,1.3562662367412843,35.006840705871575,-85.20655822753906,35.006851196289055,-85.20655059814453,1572964530000.0,1572964532000.0,2019-11-05 08:35:30:000,2019-11-05 08:35:32:000,53.03945734567893,53.020755689300316,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.018701656378617315
3555,624639598,21.462040919980296,35.006851196289055,-85.20655059814453,35.006908416748054,-85.2064437866211,1572964532000.0,1572964535000.0,2019-11-05 08:35:32:000,2019-11-05 08:35:35:000,53.020755689300316,53.003926337448476,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.016829351851839647
3556,51790654,5.704446916443293,35.006908416748054,-85.2064437866211,35.006935119628906,-85.20639038085938,1572964535000.0,1572964536000.0,2019-11-05 08:35:35:000,2019-11-05 08:35:36:000,53.003926337448476,53.00069475308635,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0032315843621262275
3557,51790654,906.7711259180696,35.006935119628906,-85.20639038085938,35.013938903808594,-85.2109375,1572964536000.0,1572964645000.0,2019-11-05 08:35:36:000,2019-11-05 08:37:25:000,53.00069475308635,52.72287401234557,109,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.2778207407407791
3558,120254789,5.545568116744164,35.013938903808594,-85.2109375,35.013988494873054,-85.21094512939453,1572964645000.0,1572964646000.0,2019-11-05 08:37:25:000,2019-11-05 08:37:26:000,52.72287401234557,52.70842020576122,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.014453806584349138
3559,120254789,6.282387035589397,35.013988494873054,-85.21094512939453,35.01404190063477,-85.21092224121094,1572964646000.0,1572964647000.0,2019-11-05 08:37:26:000,2019-11-05 08:37:27:000,52.70842020576122,52.690380226337325,1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01803997942389657
3560,45339610,6.872185192817559,35.01404190063477,-85.21092224121094,35.014095306396484,-85.21088409423828,1572964647000.0,1572964648000.0,2019-11-05 08:37:27:000,2019-11-05 08:37:28:000,52.690380226337325,52.67151371399165,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01886651234567438
3561,45339610,158.14229290780452,35.014095306396484,-85.21088409423828,35.015125274658196,-85.20968627929688,1572964648000.0,1572964661000.0,2019-11-05 08:37:28:000,2019-11-05 08:37:41:000,52.67151371399165,52.510365668724184,13,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.16114804526746696
3562,45339608,14.386768304769573,35.015125274658196,-85.20968627929688,35.015220642089844,-85.20957946777344,1572964661000.0,1572964662000.0,2019-11-05 08:37:41:000,2019-11-05 08:37:42:000,52.510365668724184,52.507079609053385,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.003286059670799091
3563,45339608,77.05276223281672,35.015220642089844,-85.20957946777344,35.015682220458984,-85.20897674560547,1572964662000.0,1572964667000.0,2019-11-05 08:37:42:000,2019-11-05 08:37:47:000,52.507079609053385,52.49630948559661,5,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.010770123456772751
3564,120254790,15.060512689511206,35.015682220458984,-85.20897674560547,35.01576614379883,-85.20884704589844,1572964667000.0,1572964668000.0,2019-11-05 08:37:47:000,2019-11-05 08:37:48:000,52.49630948559661,52.49866769547314,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0023582098765260184
3565,120254790,305.5367672868698,35.01576614379883,-85.20884704589844,35.017406463623054,-85.20616912841797,1572964668000.0,1572964723000.0,2019-11-05 08:37:48:000,2019-11-05 08:38:43:000,52.49866769547314,52.54571387860072,55,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.04704618312758413
3566,19514421,0.0,35.017406463623054,-85.20616912841797,35.017406463623054,-85.20616912841797,1572964723000.0,1572964724000.0,2019-11-05 08:38:43:000,2019-11-05 08:38:44:000,52.54571387860072,52.544517047325,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0011968312757204556
3567,19514421,995.4306924669652,35.017406463623054,-85.20616912841797,35.022762298583984,-85.19760131835938,1572964724000.0,1572964807000.0,2019-11-05 08:38:44:000,2019-11-05 08:40:07:000,52.544517047325,52.197415041152155,83,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3471020061728467
3568,19510013,1.0960021990727895,35.022762298583984,-85.19760131835938,35.02276992797852,-85.19759368896484,1572964807000.0,1572964808000.0,2019-11-05 08:40:07:000,2019-11-05 08:40:08:000,52.197415041152155,52.196221090534856,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0011939506172993222
3569,19510013,0.6962804722505773,35.02276992797852,-85.19759368896484,35.02276992797852,-85.19758605957031,1572964808000.0,1572964809000.0,2019-11-05 08:40:08:000,2019-11-05 08:40:09:000,52.196221090534856,52.195482726337325,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0007383641975309272
3570,19514421,0.34814023612528866,35.02276992797852,-85.19758605957031,35.02276992797852,-85.19758987426758,1572964809000.0,1572964810000.0,2019-11-05 08:40:09:000,2019-11-05 08:40:10:000,52.195482726337325,52.19442492798342,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0010577983539050706
3571,19514421,1.1304106237606728,35.02276992797852,-85.19758987426758,35.02276382446289,-85.19759979248047,1572964810000.0,1572964821000.0,2019-11-05 08:40:10:000,2019-11-05 08:40:21:000,52.19442492798342,52.175603497942284,11,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.018821430041136008
3572,19514421,2.7551250821989983,35.02276382446289,-85.19759979248047,35.022781372070305,-85.19757843017578,1572964821000.0,1572964823000.0,2019-11-05 08:40:21:000,2019-11-05 08:40:23:000,52.175603497942284,52.14599399176943,2,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.029609506172853624
3575,19514421,570.6894392322076,35.022781372070305,-85.19757843017578,35.025894165039055,-85.19261169433594,1572964823000.0,1572964864000.0,2019-11-05 08:40:23:000,2019-11-05 08:41:04:000,52.14599399176943,51.67701431069947,41,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4689796810699605
3576,429007731,15.61254019883493,35.025894165039055,-85.19261169433594,35.025978088378906,-85.19247436523438,1572964864000.0,1572964865000.0,2019-11-05 08:41:04:000,2019-11-05 08:41:05:000,51.67701431069947,51.673615997942285,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.003398312757184385
3577,429007731,917.6731680923081,35.025978088378906,-85.19247436523438,35.03082656860352,-85.18451690673828,1572964865000.0,1572965030000.0,2019-11-05 08:41:05:000,2019-11-05 08:43:50:000,51.673615997942285,51.16689709876529,165,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.5067188991769953
3578,241270875,38.865602648171865,35.03082656860352,-85.18451690673828,35.030994415283196,-85.18414306640625,1572965030000.0,1572965033000.0,2019-11-05 08:43:50:000,2019-11-05 08:43:53:000,51.16689709876529,51.119647602880534,3,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.047249495884756236
3579,241270875,28.28895272230097,35.030994415283196,-85.18414306640625,35.031143188476555,-85.18389129638672,1572965033000.0,1572965035000.0,2019-11-05 08:43:53:000,2019-11-05 08:43:55:000,51.119647602880534,51.088053333333185,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.03159426954734812
3580,19489888,67.81472564702885,35.031143188476555,-85.18389129638672,35.031482696533196,-85.18327331542969,1572965035000.0,1572965040000.0,2019-11-05 08:43:55:000,2019-11-05 08:44:00:000,51.088053333333185,51.014503364197395,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.5,0,0,0.0,0.07354996913579015
3581,19489888,27.425754792459887,35.031482696533196,-85.18327331542969,35.03164291381836,-85.18304443359375,1572965040000.0,1572965042000.0,2019-11-05 08:44:00:000,2019-11-05 08:44:02:000,51.014503364197395,50.987595874485464,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.026907489711931017
3582,120254883,58.41452573542386,35.03164291381836,-85.18304443359375,35.031997680664055,-85.18257141113281,1572965042000.0,1572965046000.0,2019-11-05 08:44:02:000,2019-11-05 08:44:06:000,50.987595874485464,50.95660474279821,4,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0,0,0.0,0.03099113168725154
3585,120254883,28.783314796006607,35.031997680664055,-85.18257141113281,35.032169342041016,-85.18233489990234,1572965046000.0,1572965048000.0,2019-11-05 08:44:06:000,2019-11-05 08:44:08:000,50.95660474279821,50.94660536008217,2,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.009999382716046057
3586,120254881,13.99081048479882,35.032169342041016,-85.18233489990234,35.03225326538086,-85.18222045898438,1572965048000.0,1572965049000.0,2019-11-05 08:44:08:000,2019-11-05 08:44:09:000,50.94660536008217,50.94136856995871,1,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.005236790123454682
3587,120254881,2277.0315040331184,35.03225326538086,-85.18222045898438,35.044666290283196,-85.16242980957031,1572965049000.0,1572965361000.0,2019-11-05 08:44:09:000,2019-11-05 08:49:21:000,50.94136856995871,50.542177301954574,312,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3991912680041381
3588,159592257,5.120533057592108,35.044666290283196,-85.16242980957031,35.044692993164055,-85.16238403320312,1572965361000.0,1572965362000.0,2019-11-05 08:49:21:000,2019-11-05 08:49:22:000,50.542177301954574,50.53770555298338,1,0.5,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0044717489711914036
3589,159592257,611.8925003186903,35.044692993164055,-85.16238403320312,35.04256057739258,-85.15624237060547,1572965362000.0,1572965444000.0,2019-11-05 08:49:22:000,2019-11-05 08:50:44:000,50.53770555298338,50.012424935699435,82,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.525280617283947
3590,159592245,10.800370057696776,35.04256057739258,-85.15624237060547,35.042518615722656,-85.15613555908203,1572965444000.0,1572965445000.0,2019-11-05 08:50:44:000,2019-11-05 08:50:45:000,50.012424935699435,50.00456999742783,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.007854938271606215
3591,159592245,45.72979600052886,35.042518615722656,-85.15613555908203,35.04235076904297,-85.15567779541016,1572965445000.0,1572965449000.0,2019-11-05 08:50:45:000,2019-11-05 08:50:49:000,50.00456999742783,49.98033511059654,4,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.024234886831287383
3592,159592272,11.432461157105749,35.04235076904297,-85.15567779541016,35.042308807373054,-85.15556335449219,1572965449000.0,1572965450000.0,2019-11-05 08:50:49:000,2019-11-05 08:50:50:000,49.98033511059654,49.97677478137845,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.003560329218089464
3593,159592272,148.90330542541636,35.042308807373054,-85.15556335449219,35.041690826416016,-85.15414428710938,1572965450000.0,1572965465000.0,2019-11-05 08:50:50:000,2019-11-05 08:51:05:000,49.97677478137845,50.051607301954576,15,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.07483252057612333
3594,19512241,5.965660239453845,35.041690826416016,-85.15414428710938,35.041637420654304,-85.15413665771484,1572965465000.0,1572965466000.0,2019-11-05 08:51:05:000,2019-11-05 08:51:06:000,50.051607301954576,50.0493383204731,1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.002268981481478249
